Number_of_Cards_A,Capacity_B,Flow_Time_E_Low,Flow_Time_E_High
15.655172413793103,1.1379310344827587,1.0154458977407848,1.7654458977407848
16.275862068965516,1.1379310344827587,1.0580380499405468,1.8080380499405468
16.896551724137932,1.1379310344827587,1.1006302021403094,1.8506302021403094
17.517241379310345,1.1379310344827587,1.1432223543400715,1.8932223543400715
18.137931034482758,1.1379310344827587,1.1858145065398336,1.9358145065398336
18.758620689655174,1.1379310344827587,1.228406658739596,1.978406658739596
19.379310344827587,1.1379310344827587,1.2709988109393582,2.020998810939358
20.0,1.1379310344827587,1.3135909631391203,2.06359096313912
2.0,1.206896551724138,0.06376932223543408,0.8137693222354341
2.6206896551724137,1.206896551724138,0.10593341260404285,0.8559334126040429
3.2413793103448274,1.206896551724138,0.14809750297265162,0.8980975029726517
3.8620689655172415,1.206896551724138,0.19026159334126044,0.9402615933412605
4.482758620689655,1.206896551724138,0.2324256837098693,0.9824256837098693
5.103448275862069,1.206896551724138,0.274589774078478,1.024589774078478
5.724137931034483,1.206896551724138,0.316753864447087,1.066753864447087
6.344827586206897,1.206896551724138,0.35891795481569566,1.1089179548156958
6.9655172413793105,1.206896551724138,0.4010820451843045,1.1510820451843045
7.586206896551724,1.206896551724138,0.44324613555291326,1.1932461355529131
8.206896551724139,1.206896551724138,0.48541022592152216,1.2354102259215223
8.827586206896552,1.206896551724138,0.5275743162901309,1.277574316290131
9.448275862068966,1.206896551724138,0.5697384066587398,1.3197384066587396
10.068965517241379,1.206896551724138,0.6119024970273486,1.3619024970273486
10.689655172413794,1.206896551724138,0.6540665873959572,1.4040665873959572
11.310344827586206,1.206896551724138,0.6962306777645659,1.446230677764566
11.931034482758621,1.206896551724138,0.7383947681331748,1.4883947681331748
12.551724137931036,1.206896551724138,0.7805588585017837,1.5305588585017837
13.172413793103448,1.206896551724138,0.8227229488703925,1.5727229488703927
13.793103448275863,1.206896551724138,0.8648870392390015,1.6148870392390013
14.413793103448276,1.206896551724138,0.9070511296076103,1.6570511296076103
15.03448275862069,1.206896551724138,0.9492152199762189,1.699215219976219
15.655172413793103,1.206896551724138,0.9913793103448276,1.7413793103448276
16.275862068965516,1.206896551724138,1.0335434007134365,1.7835434007134365
16.896551724137932,1.206896551724138,1.0757074910820452,1.8257074910820452
17.517241379310345,1.206896551724138,1.1178715814506541,1.8678715814506541
18.137931034482758,1.206896551724138,1.1600356718192628,1.9100356718192628
18.758620689655174,1.206896551724138,1.202199762187872,1.952199762187872
19.379310344827587,1.206896551724138,1.2443638525564806,1.9943638525564806
20.0,1.206896551724138,1.2865279429250893,2.0365279429250895
2.0,1.2758620689655173,0.04988109393579078,0.7998810939357908
2.6206896551724137,1.2758620689655173,0.09161712247324616,0.8416171224732462
3.2413793103448274,1.2758620689655173,0.13335315101070155,0.8833531510107016
3.8620689655172415,1.2758620689655173,0.175089179548157,0.9250891795481571
4.482758620689655,1.2758620689655173,0.21682520808561243,0.9668252080856125
5.103448275862069,1.2758620689655173,0.25856123662306774,1.0085612366230676
5.724137931034483,1.2758620689655173,0.30029726516052335,1.0502972651605234
6.344827586206897,1.2758620689655173,0.34203329369797864,1.0920332936979786
6.9655172413793105,1.2758620689655173,0.38376932223543403,1.133769322235434
7.586206896551724,1.2758620689655173,0.4255053507728894,1.1755053507728894
8.206896551724139,1.2758620689655173,0.46724137931034493,1.217241379310345
8.827586206896552,1.2758620689655173,0.5089774078478003,1.2589774078478002
9.448275862068966,1.2758620689655173,0.5507134363852557,1.3007134363852557
10.068965517241379,1.2758620689655173,0.5924494649227111,1.3424494649227112
10.689655172413794,1.2758620689655173,0.6341854934601664,1.3841854934601665
11.310344827586206,1.2758620689655173,0.6759215219976218,1.4259215219976218
11.931034482758621,1.2758620689655173,0.7176575505350773,1.4676575505350773
12.551724137931036,1.2758620689655173,0.7593935790725328,1.5093935790725328
13.172413793103448,1.2758620689655173,0.8011296076099881,1.551129607609988
13.793103448275863,1.2758620689655173,0.8428656361474437,1.5928656361474438
14.413793103448276,1.2758620689655173,0.884601664684899,1.634601664684899
15.03448275862069,1.2758620689655173,0.9263376932223544,1.6763376932223544
15.655172413793103,1.2758620689655173,0.9680737217598097,1.7180737217598097
16.275862068965516,1.2758620689655173,1.009809750297265,1.759809750297265
16.896551724137932,1.2758620689655173,1.0515457788347207,1.8015457788347207
17.517241379310345,1.2758620689655173,1.0932818073721762,1.8432818073721762
18.137931034482758,1.2758620689655173,1.1350178359096315,1.8850178359096315
18.758620689655174,1.2758620689655173,1.1767538644470872,1.9267538644470872
19.379310344827587,1.2758620689655173,1.2184898929845425,1.9684898929845425
20.0,1.2758620689655173,1.2602259215219977,2.0102259215219975
2.0,1.3448275862068966,0.03675386444708681,0.7867538644470868
2.6206896551724137,1.3448275862068966,0.0780618311533888,0.8280618311533888
3.2413793103448274,1.3448275862068966,0.11936979785969082,0.8693697978596908
3.8620689655172415,1.3448275862068966,0.16067776456599286,0.9106777645659929
4.482758620689655,1.3448275862068966,0.2019857312722949,0.9519857312722949
5.103448275862069,1.3448275862068966,0.24329369797859685,0.9932936979785969
5.724137931034483,1.3448275862068966,0.284601664684899,1.034601664684899
6.344827586206897,1.3448275862068966,0.325909631391201,1.0759096313912009
6.9655172413793105,1.3448275862068966,0.367217598097503,1.117217598097503
7.586206896551724,1.3448275862068966,0.408525564803805,1.158525564803805
8.206896551724139,1.3448275862068966,0.44983353151010713,1.1998335315101072
8.827586206896552,1.3448275862068966,0.49114149821640907,1.241141498216409
9.448275862068966,1.3448275862068966,0.5324494649227112,1.2824494649227112
10.068965517241379,1.3448275862068966,0.573757431629013,1.323757431629013
10.689655172413794,1.3448275862068966,0.6150653983353149,1.365065398335315
11.310344827586206,1.3448275862068966,0.656373365041617,1.406373365041617
11.931034482758621,1.3448275862068966,0.6976813317479191,1.4476813317479191
12.551724137931036,1.3448275862068966,0.7389892984542212,1.4889892984542212
13.172413793103448,1.3448275862068966,0.7802972651605233,1.5302972651605233
13.793103448275863,1.3448275862068966,0.8216052318668254,1.5716052318668254
14.413793103448276,1.3448275862068966,0.8629131985731273,1.6129131985731273
15.03448275862069,1.3448275862068966,0.9042211652794292,1.6542211652794292
15.655172413793103,1.3448275862068966,0.9455291319857311,1.695529131985731
16.275862068965516,1.3448275862068966,0.9868370986920332,1.7368370986920332
16.896551724137932,1.3448275862068966,1.0281450653983355,1.7781450653983355
17.517241379310345,1.3448275862068966,1.0694530321046374,1.8194530321046374
18.137931034482758,1.3448275862068966,1.1107609988109393,1.8607609988109393
18.758620689655174,1.3448275862068966,1.1520689655172418,1.9020689655172418
19.379310344827587,1.3448275862068966,1.1933769322235437,1.9433769322235437
20.0,1.3448275862068966,1.2346848989298456,1.9846848989298456
2.0,1.4137931034482758,0.02438763376932232,0.7743876337693223
2.6206896551724137,1.4137931034482758,0.06526753864447093,0.815267538644471
3.2413793103448274,1.4137931034482758,0.10614744351961954,0.8561474435196196
3.8620689655172415,1.4137931034482758,0.1470273483947682,0.8970273483947682
4.482758620689655,1.4137931034482758,0.18790725326991686,0.9379072532699169
5.103448275862069,1.4137931034482758,0.22878715814506542,0.9787871581450655
5.724137931034483,1.4137931034482758,0.2696670630202142,1.0196670630202143
6.344827586206897,1.4137931034482758,0.31054696789536274,1.0605469678953627
6.9655172413793105,1.4137931034482758,0.35142687277051143,1.1014268727705114
7.586206896551724,1.4137931034482758,0.39230677764565997,1.14230677764566
8.206896551724139,1.4137931034482758,0.4331866825208087,1.1831866825208088
8.827586206896552,1.4137931034482758,0.4740665873959573,1.2240665873959573
9.448275862068966,1.4137931034482758,0.514946492271106,1.264946492271106
10.068965517241379,1.4137931034482758,0.5558263971462545,1.3058263971462545
10.689655172413794,1.4137931034482758,0.5967063020214031,1.3467063020214032
11.310344827586206,1.4137931034482758,0.6375862068965517,1.3875862068965517
11.931034482758621,1.4137931034482758,0.6784661117717004,1.4284661117717004
12.551724137931036,1.4137931034482758,0.719346016646849,1.469346016646849
13.172413793103448,1.4137931034482758,0.7602259215219977,1.5102259215219977
13.793103448275863,1.4137931034482758,0.8011058263971464,1.5511058263971464
14.413793103448276,1.4137931034482758,0.8419857312722951,1.5919857312722951
15.03448275862069,1.4137931034482758,0.8828656361474436,1.6328656361474436
15.655172413793103,1.4137931034482758,0.9237455410225921,1.673745541022592
16.275862068965516,1.4137931034482758,0.9646254458977408,1.7146254458977408
16.896551724137932,1.4137931034482758,1.0055053507728895,1.7555053507728895
17.517241379310345,1.4137931034482758,1.046385255648038,1.796385255648038
18.137931034482758,1.4137931034482758,1.0872651605231867,1.8372651605231867
18.758620689655174,1.4137931034482758,1.1281450653983356,1.8781450653983356
19.379310344827587,1.4137931034482758,1.169024970273484,1.919024970273484
20.0,1.4137931034482758,1.2099048751486328,1.9599048751486328
2.0,1.4827586206896552,0.01278240190249702,0.762782401902497
2.6206896551724137,1.4827586206896552,0.05323424494649226,0.8032342449464922
3.2413793103448274,1.4827586206896552,0.09368608799048747,0.8436860879904875
3.8620689655172415,1.4827586206896552,0.13413793103448274,0.8841379310344828
4.482758620689655,1.4827586206896552,0.17458977407847803,0.9245897740784781
5.103448275862069,1.4827586206896552,0.2150416171224732,0.9650416171224732
5.724137931034483,1.4827586206896552,0.25549346016646857,1.0054934601664685
6.344827586206897,1.4827586206896552,0.29594530321046375,1.0459453032104638
6.9655172413793105,1.4827586206896552,0.336397146254459,1.086397146254459
7.586206896551724,1.4827586206896552,0.3768489892984542,1.1268489892984541
8.206896551724139,1.4827586206896552,0.4173008323424495,1.1673008323424496
8.827586206896552,1.4827586206896552,0.4577526753864447,1.2077526753864447
9.448275862068966,1.4827586206896552,0.49820451843044,1.24820451843044
10.068965517241379,1.4827586206896552,0.5386563614744352,1.2886563614744353
10.689655172413794,1.4827586206896552,0.5791082045184304,1.3291082045184304
11.310344827586206,1.4827586206896552,0.6195600475624256,1.3695600475624254
11.931034482758621,1.4827586206896552,0.660011890606421,1.410011890606421
12.551724137931036,1.4827586206896552,0.7004637336504163,1.4504637336504163
13.172413793103448,1.4827586206896552,0.7409155766944114,1.4909155766944115
13.793103448275863,1.4827586206896552,0.7813674197384068,1.5313674197384068
14.413793103448276,1.4827586206896552,0.8218192627824019,1.571819262782402
15.03448275862069,1.4827586206896552,0.8622711058263972,1.6122711058263972
15.655172413793103,1.4827586206896552,0.9027229488703923,1.6527229488703923
16.275862068965516,1.4827586206896552,0.9431747919143874,1.6931747919143874
16.896551724137932,1.4827586206896552,0.983626634958383,1.7336266349583829
17.517241379310345,1.4827586206896552,1.0240784780023782,1.7740784780023782
18.137931034482758,1.4827586206896552,1.0645303210463735,1.8145303210463735
18.758620689655174,1.4827586206896552,1.104982164090369,1.854982164090369
19.379310344827587,1.4827586206896552,1.145434007134364,1.895434007134364
20.0,1.4827586206896552,1.1858858501783593,1.9358858501783593
2.0,1.5517241379310345,0.0019381688466112712,0.7519381688466112
2.6206896551724137,1.5517241379310345,0.04196195005945311,0.7919619500594531
3.2413793103448274,1.5517241379310345,0.08198573127229494,0.8319857312722949
3.8620689655172415,1.5517241379310345,0.12200951248513683,0.8720095124851368
4.482758620689655,1.5517241379310345,0.1620332936979787,0.9120332936979787
5.103448275862069,1.5517241379310345,0.20205707491082048,0.9520570749108205
5.724137931034483,1.5517241379310345,0.24208085612366248,0.9920808561236625
6.344827586206897,1.5517241379310345,0.28210463733650426,1.0321046373365044
6.9655172413793105,1.5517241379310345,0.32212841854934615,1.072128418549346
7.586206896551724,1.5517241379310345,0.36215219976218793,1.112152199762188
8.206896551724139,1.5517241379310345,0.40217598097502993,1.1521759809750298
8.827586206896552,1.5517241379310345,0.4421997621878717,1.1921997621878717
9.448275862068966,1.5517241379310345,0.4822235434007136,1.2322235434007136
10.068965517241379,1.5517241379310345,0.5222473246135554,1.2722473246135553
10.689655172413794,1.5517241379310345,0.5622711058263972,1.3122711058263972
11.310344827586206,1.5517241379310345,0.602294887039239,1.352294887039239
11.931034482758621,1.5517241379310345,0.642318668252081,1.392318668252081
12.551724137931036,1.5517241379310345,0.682342449464923,1.4323424494649228
13.172413793103448,1.5517241379310345,0.7223662306777647,1.4723662306777647
13.793103448275863,1.5517241379310345,0.7623900118906067,1.5123900118906066
14.413793103448276,1.5517241379310345,0.8024137931034485,1.5524137931034485
15.03448275862069,1.5517241379310345,0.8424375743162903,1.5924375743162904
15.655172413793103,1.5517241379310345,0.8824613555291321,1.632461355529132
16.275862068965516,1.5517241379310345,0.9224851367419739,1.6724851367419737
16.896551724137932,1.5517241379310345,0.9625089179548157,1.7125089179548159
17.517241379310345,1.5517241379310345,1.0025326991676575,1.7525326991676575
18.137931034482758,1.5517241379310345,1.0425564803804994,1.7925564803804994
18.758620689655174,1.5517241379310345,1.0825802615933415,1.8325802615933415
19.379310344827587,1.5517241379310345,1.1226040428061832,1.8726040428061832
20.0,1.5517241379310345,1.162627824019025,1.912627824019025
2.0,1.6206896551724137,-0.00814506539833526,0.7418549346016647
2.6206896551724137,1.6206896551724137,0.03145065398335317,0.7814506539833532
3.2413793103448274,1.6206896551724137,0.07104637336504163,0.8210463733650416
3.8620689655172415,1.6206896551724137,0.11064209274673012,0.8606420927467301
4.482758620689655,1.6206896551724137,0.15023781212841864,0.9002378121284187
5.103448275862069,1.6206896551724137,0.189833531510107,0.939833531510107
5.724137931034483,1.6206896551724137,0.2294292508917956,0.9794292508917957
6.344827586206897,1.6206896551724137,0.269024970273484,1.019024970273484
6.9655172413793105,1.6206896551724137,0.30862068965517253,1.0586206896551724
7.586206896551724,1.6206896551724137,0.3482164090368609,1.098216409036861
8.206896551724139,1.6206896551724137,0.3878121284185495,1.1378121284185494
8.827586206896552,1.6206896551724137,0.4274078478002379,1.1774078478002379
9.448275862068966,1.6206896551724137,0.46700356718192637,1.2170035671819264
10.068965517241379,1.6206896551724137,0.5065992865636147,1.2565992865636146
10.689655172413794,1.6206896551724137,0.5461950059453031,1.2961950059453031
11.310344827586206,1.6206896551724137,0.5857907253269916,1.3357907253269916
11.931034482758621,1.6206896551724137,0.6253864447086802,1.3753864447086803
12.551724137931036,1.6206896551724137,0.6649821640903688,1.4149821640903688
13.172413793103448,1.6206896551724137,0.7045778834720572,1.4545778834720573
13.793103448275863,1.6206896551724137,0.7441736028537457,1.4941736028537456
14.413793103448276,1.6206896551724137,0.7837693222354342,1.5337693222354343
15.03448275862069,1.6206896551724137,0.8233650416171225,1.5733650416171225
15.655172413793103,1.6206896551724137,0.8629607609988109,1.6129607609988108
16.275862068965516,1.6206896551724137,0.9025564803804994,1.6525564803804995
16.896551724137932,1.6206896551724137,0.9421521997621879,1.6921521997621878
17.517241379310345,1.6206896551724137,0.9817479191438764,1.7317479191438765
18.137931034482758,1.6206896551724137,1.0213436385255648,1.7713436385255648
18.758620689655174,1.6206896551724137,1.0609393579072535,1.8109393579072535
19.379310344827587,1.6206896551724137,1.1005350772889417,1.8505350772889417
20.0,1.6206896551724137,1.1401307966706304,1.8901307966706304
2.0,1.6896551724137931,-0.017467300832342325,0.7325326991676577
2.6206896551724137,1.6896551724137931,0.021700356718192704,0.7717003567181927
3.2413793103448274,1.6896551724137931,0.06086801426872779,0.8108680142687278
3.8620689655172415,1.6896551724137931,0.10003567181926287,0.8500356718192629
4.482758620689655,1.6896551724137931,0.139203329369798,0.8892033293697981
5.103448275862069,1.6896551724137931,0.17837098692033299,0.9283709869203329
5.724137931034483,1.6896551724137931,0.21753864447086818,0.9675386444708682
6.344827586206897,1.6896551724137931,0.2567063020214032,1.0067063020214033
6.9655172413793105,1.6896551724137931,0.2958739595719383,1.0458739595719382
7.586206896551724,1.6896551724137931,0.3350416171224733,1.0850416171224733
8.206896551724139,1.6896551724137931,0.3742092746730085,1.1242092746730086
8.827586206896552,1.6896551724137931,0.41337693222354355,1.1633769322235437
9.448275862068966,1.6896551724137931,0.45254458977407863,1.2025445897740785
10.068965517241379,1.6896551724137931,0.4917122473246136,1.2417122473246136
10.689655172413794,1.6896551724137931,0.5308799048751487,1.2808799048751487
11.310344827586206,1.6896551724137931,0.5700475624256837,1.3200475624256836
11.931034482758621,1.6896551724137931,0.6092152199762189,1.3592152199762189
12.551724137931036,1.6896551724137931,0.648382877526754,1.3983828775267542
13.172413793103448,1.6896551724137931,0.687550535077289,1.437550535077289
13.793103448275863,1.6896551724137931,0.7267181926278242,1.4767181926278243
14.413793103448276,1.6896551724137931,0.7658858501783593,1.5158858501783592
15.03448275862069,1.6896551724137931,0.8050535077288943,1.5550535077288943
15.655172413793103,1.6896551724137931,0.8442211652794294,1.5942211652794294
16.275862068965516,1.6896551724137931,0.8833888228299643,1.6333888228299642
16.896551724137932,1.6896551724137931,0.9225564803804995,1.6725564803804995
17.517241379310345,1.6896551724137931,0.9617241379310345,1.7117241379310344
18.137931034482758,1.6896551724137931,1.0008917954815695,1.7508917954815695
18.758620689655174,1.6896551724137931,1.040059453032105,1.790059453032105
19.379310344827587,1.6896551724137931,1.0792271105826399,1.8292271105826399
20.0,1.6896551724137931,1.118394768133175,1.868394768133175
2.0,1.7586206896551724,-0.026028537455410117,0.7239714625445899
2.6206896551724137,1.7586206896551724,0.012711058263971536,0.7627110582639716
3.2413793103448274,1.7586206896551724,0.05145065398335319,0.8014506539833532
3.8620689655172415,1.7586206896551724,0.09019024970273493,0.8401902497027349
4.482758620689655,1.7586206896551724,0.12892984542211663,0.8789298454221166
5.103448275862069,1.7586206896551724,0.16766944114149823,0.9176694411414983
5.724137931034483,1.7586206896551724,0.20640903686088008,0.9564090368608801
6.344827586206897,1.7586206896551724,0.2451486325802617,0.9951486325802616
6.9655172413793105,1.7586206896551724,0.2838882282996434,1.0338882282996433
7.586206896551724,1.7586206896551724,0.322627824019025,1.072627824019025
8.206896551724139,1.7586206896551724,0.3613674197384068,1.1113674197384067
8.827586206896552,1.7586206896551724,0.4001070154577885,1.1501070154577886
9.448275862068966,1.7586206896551724,0.43884661117717016,1.18884661117717
10.068965517241379,1.7586206896551724,0.4775862068965518,1.2275862068965517
10.689655172413794,1.7586206896551724,0.5163258026159334,1.2663258026159334
11.310344827586206,1.7586206896551724,0.555065398335315,1.3050653983353149
11.931034482758621,1.7586206896551724,0.5938049940546969,1.3438049940546968
12.551724137931036,1.7586206896551724,0.6325445897740787,1.3825445897740787
13.172413793103448,1.7586206896551724,0.6712841854934603,1.4212841854934601
13.793103448275863,1.7586206896551724,0.710023781212842,1.460023781212842
14.413793103448276,1.7586206896551724,0.7487633769322237,1.4987633769322237
15.03448275862069,1.7586206896551724,0.7875029726516054,1.5375029726516054
15.655172413793103,1.7586206896551724,0.826242568370987,1.5762425683709869
16.275862068965516,1.7586206896551724,0.8649821640903685,1.6149821640903685
16.896551724137932,1.7586206896551724,0.9037217598097504,1.6537217598097504
17.517241379310345,1.7586206896551724,0.942461355529132,1.6924613555291321
18.137931034482758,1.7586206896551724,0.9812009512485136,1.7312009512485136
18.758620689655174,1.7586206896551724,1.0199405469678955,1.7699405469678955
19.379310344827587,1.7586206896551724,1.0586801426872772,1.8086801426872772
20.0,1.7586206896551724,1.0974197384066589,1.8474197384066589
2.0,1.8275862068965516,-0.033828775267538636,0.7161712247324614
2.6206896551724137,1.8275862068965516,0.004482758620689642,0.7544827586206897
3.2413793103448274,1.8275862068965516,0.04279429250891795,0.792794292508918
3.8620689655172415,1.8275862068965516,0.08110582639714628,0.8311058263971463
4.482758620689655,1.8275862068965516,0.11941736028537461,0.8694173602853746
5.103448275862069,1.8275862068965516,0.15772889417360283,0.9077288941736028
5.724137931034483,1.8275862068965516,0.19604042806183125,0.9460404280618313
6.344827586206897,1.8275862068965516,0.2343519619500595,0.9843519619500595
6.9655172413793105,1.8275862068965516,0.27266349583828786,1.0226634958382879
7.586206896551724,1.8275862068965516,0.31097502972651603,1.060975029726516
8.206896551724139,1.8275862068965516,0.34928656361474447,1.0992865636147444
8.827586206896552,1.8275862068965516,0.3875980975029727,1.1375980975029727
9.448275862068966,1.8275862068965516,0.425909631391201,1.175909631391201
10.068965517241379,1.8275862068965516,0.46422116527942925,1.2142211652794292
10.689655172413794,1.8275862068965516,0.5025326991676575,1.2525326991676575
11.310344827586206,1.8275862068965516,0.5408442330558858,1.2908442330558858
11.931034482758621,1.8275862068965516,0.5791557669441141,1.329155766944114
12.551724137931036,1.8275862068965516,0.6174673008323426,1.3674673008323426
13.172413793103448,1.8275862068965516,0.6557788347205709,1.4057788347205709
13.793103448275863,1.8275862068965516,0.6940903686087992,1.4440903686087991
14.413793103448276,1.8275862068965516,0.7324019024970274,1.4824019024970274
15.03448275862069,1.8275862068965516,0.7707134363852557,1.5207134363852557
15.655172413793103,1.8275862068965516,0.809024970273484,1.559024970273484
16.275862068965516,1.8275862068965516,0.8473365041617122,1.5973365041617122
16.896551724137932,1.8275862068965516,0.8856480380499405,1.6356480380499405
17.517241379310345,1.8275862068965516,0.9239595719381688,1.6739595719381688
18.137931034482758,1.8275862068965516,0.9622711058263971,1.712271105826397
18.758620689655174,1.8275862068965516,1.0005826397146258,1.7505826397146258
19.379310344827587,1.8275862068965516,1.0388941736028539,1.7888941736028539
20.0,1.8275862068965516,1.0772057074910821,1.8272057074910821
2.0,1.896551724137931,-0.04086801426872766,0.7091319857312723
2.6206896551724137,1.896551724137931,-0.00298454221165273,0.7470154577883472
3.2413793103448274,1.896551724137931,0.034898929845422144,0.7848989298454221
3.8620689655172415,1.896551724137931,0.07278240190249707,0.8227824019024971
4.482758620689655,1.896551724137931,0.11066587395957203,0.8606658739595721
5.103448275862069,1.896551724137931,0.14854934601664685,0.8985493460166468
5.724137931034483,1.896551724137931,0.1864328180737219,0.9364328180737219
6.344827586206897,1.896551724137931,0.22431629013079674,0.9743162901307967
6.9655172413793105,1.896551724137931,0.26219976218787167,1.0121997621878718
7.586206896551724,1.896551724137931,0.30008323424494654,1.0500832342449464
8.206896551724139,1.896551724137931,0.3379667063020215,1.0879667063020215
8.827586206896552,1.896551724137931,0.3758501783590964,1.1258501783590964
9.448275862068966,1.896551724137931,0.41373365041617133,1.1637336504161713
10.068965517241379,1.896551724137931,0.45161712247324615,1.2016171224732461
10.689655172413794,1.896551724137931,0.489500594530321,1.239500594530321
11.310344827586206,1.896551724137931,0.5273840665873959,1.277384066587396
11.931034482758621,1.896551724137931,0.565267538644471,1.315267538644471
12.551724137931036,1.896551724137931,0.6031510107015459,1.3531510107015459
